,User,Rating,Movie
44667,1954032,4.0,143
44668,1388216,4.0,143
44669,234798,4.0,143
44670,354091,5.0,143
44671,1733406,3.0,143
44672,848193,5.0,143
44673,2387961,3.0,143
44674,328364,3.0,143
44675,1663295,3.0,143
44676,2566515,4.0,143
44677,2179904,4.0,143
44678,923703,4.0,143
44679,873556,3.0,143
44680,1009622,3.0,143
44681,1118103,4.0,143
44682,647216,3.0,143
44683,1424487,3.0,143
44684,874550,3.0,143
44685,1932377,4.0,143
44686,2582726,5.0,143
44687,1402224,3.0,143
44688,1637761,4.0,143
44689,2145575,5.0,143
44690,401047,5.0,143
44691,474691,3.0,143
44692,2046091,2.0,143
44693,2070937,4.0,143
44694,314110,5.0,143
44695,496631,4.0,143
44696,2107198,4.0,143
44697,2045981,4.0,143
44698,380505,4.0,143
44699,2041252,5.0,143
44700,1741099,5.0,143
44701,1375880,3.0,143
44702,1319449,4.0,143
44703,1721623,2.0,143
44704,286106,4.0,143
44705,1906860,4.0,143
44706,1822241,3.0,143
44707,1509395,4.0,143
44708,1784150,3.0,143
44709,1439015,4.0,143
44710,530740,3.0,143
44711,1416836,1.0,143
44712,273945,3.0,143
44713,2092076,2.0,143
44714,1553047,3.0,143
44715,1841531,3.0,143
44716,1083968,3.0,143
44717,2145441,4.0,143
44718,819314,5.0,143
44719,1033433,5.0,143
44720,630153,3.0,143
44721,2495584,4.0,143
44722,155342,2.0,143
44723,1630967,5.0,143
44724,1045221,4.0,143
44725,2573701,3.0,143
44726,1645514,3.0,143
44727,1503647,4.0,143
44728,923889,3.0,143
44729,1814136,4.0,143
44730,1262753,4.0,143
44731,178860,2.0,143
44732,680132,4.0,143
44733,1931026,4.0,143
44734,1208146,4.0,143
44735,1309838,5.0,143
44736,2216056,3.0,143
44737,2085613,1.0,143
44738,1138359,3.0,143
44739,2216856,3.0,143
44740,2595747,4.0,143
44741,555886,4.0,143
44742,1559022,4.0,143
44743,1749238,3.0,143
44744,1061353,3.0,143
44745,2520513,3.0,143
44746,1564649,4.0,143
44747,329751,4.0,143
44748,158197,1.0,143
44749,1919770,4.0,143
44750,1365299,3.0,143
44751,1696308,2.0,143
44752,1750785,4.0,143
44753,1532336,4.0,143
44754,1018901,4.0,143
44755,213704,4.0,143
44756,2143870,4.0,143
44757,1023101,3.0,143
44758,2648589,5.0,143
44759,643058,3.0,143
44760,1363315,5.0,143
44761,901520,4.0,143
44762,717542,3.0,143
44763,1115285,4.0,143
44764,2103029,4.0,143
44765,556776,4.0,143
44766,818816,4.0,143
44767,239285,1.0,143
44768,459615,4.0,143
44769,1456621,5.0,143
44770,1980593,4.0,143
44771,1423310,4.0,143
44772,2090902,3.0,143
44773,1820960,3.0,143
44774,1511683,1.0,143
44775,1288554,4.0,143
44776,285031,4.0,143
44777,380354,1.0,143
44778,1423956,4.0,143
44779,2413457,4.0,143
44780,753663,3.0,143
44781,2465236,2.0,143
44782,2401585,2.0,143
44783,1859573,3.0,143
44784,190136,4.0,143
44785,1778714,4.0,143
44786,962384,4.0,143
44787,447930,3.0,143
44788,116761,3.0,143
44789,662412,4.0,143
44790,147653,4.0,143
44791,2604976,4.0,143
44792,2387707,3.0,143
44793,826184,3.0,143
44794,378857,5.0,143
44795,1708281,4.0,143
44796,1278832,5.0,143
44797,2223740,3.0,143
44798,1106982,4.0,143
44799,955706,4.0,143
44800,281729,3.0,143
44801,2424839,3.0,143
44802,2598028,4.0,143
44803,1508625,4.0,143
44804,706198,4.0,143
44805,503235,3.0,143
44806,208113,4.0,143
44807,1977612,5.0,143
44808,2561713,3.0,143
44809,753836,4.0,143
44810,760072,5.0,143
44811,2647197,3.0,143
44812,1044851,4.0,143
44813,951446,4.0,143
44814,1220431,3.0,143
44815,2466146,5.0,143
44816,789969,3.0,143
44817,2425195,5.0,143
44818,516192,4.0,143
44819,275687,3.0,143
44820,1447639,3.0,143
44821,2581672,3.0,143
44822,1574264,5.0,143
44823,2073766,4.0,143
44824,2026928,4.0,143
44825,1927580,5.0,143
44826,1407746,4.0,143
44827,2192288,3.0,143
44828,2023518,5.0,143
44829,716874,3.0,143
44830,2257122,4.0,143
44831,2162539,5.0,143
44832,2640550,4.0,143
44833,2250843,4.0,143
44834,2421395,5.0,143
44835,2640203,4.0,143
44836,2556305,3.0,143
44837,956229,4.0,143
44838,1546549,4.0,143
44839,732363,4.0,143
44840,2237950,5.0,143
44841,941600,4.0,143
44842,1634668,2.0,143
44843,779144,3.0,143
44844,962564,4.0,143
44845,691878,5.0,143
44846,1658953,3.0,143
44847,1423249,4.0,143
44848,2201323,4.0,143
44849,2289197,3.0,143
44850,416214,4.0,143
44851,2535229,5.0,143
44852,2253160,4.0,143
44853,394194,4.0,143
44854,2571175,3.0,143
44855,1814098,5.0,143
44856,1620201,3.0,143
44857,199769,4.0,143
44858,349572,3.0,143
44859,395747,5.0,143
44860,59913,3.0,143
44861,295718,2.0,143
44862,2251582,2.0,143
44863,2479320,3.0,143
44864,1332983,1.0,143
44865,894921,4.0,143
44866,483981,4.0,143
44867,1990316,3.0,143
44868,1554241,5.0,143
44869,14642,4.0,143
44870,1833866,3.0,143
44871,317504,4.0,143
44872,1018379,4.0,143
44873,1929487,4.0,143
44874,1473666,5.0,143
44875,1862392,4.0,143
44876,257622,2.0,143
44877,900455,4.0,143
44878,1134816,4.0,143
44879,727242,3.0,143
44880,49585,3.0,143
44881,2396197,5.0,143
44882,581199,3.0,143
44883,1356239,5.0,143
44884,1928597,5.0,143
44885,1195863,4.0,143
44886,21705,4.0,143
44887,1153777,3.0,143
44888,1242806,2.0,143
44889,1444489,3.0,143
44890,608538,3.0,143
44891,2370879,5.0,143
44892,187896,4.0,143
44893,994838,4.0,143
44894,33430,5.0,143
44895,2595156,4.0,143
44896,438189,4.0,143
44897,1579340,5.0,143
44898,1961619,4.0,143
44899,1539697,4.0,143
44900,883478,3.0,143
44901,1124163,3.0,143
44902,2610031,4.0,143
44903,443193,3.0,143
44904,512303,2.0,143
44905,282953,4.0,143
44906,269689,4.0,143
44907,1590697,4.0,143
44908,80683,3.0,143
44909,884944,3.0,143
44910,2330565,2.0,143
44911,1997103,4.0,143
44912,1259776,4.0,143
44913,2557491,3.0,143
44914,474700,4.0,143
44915,1932785,4.0,143
44916,40563,4.0,143
44917,2396118,3.0,143
44918,1693122,2.0,143
44919,2294328,4.0,143
44920,1662714,4.0,143
44921,2148197,5.0,143
44922,1925969,3.0,143
44923,478176,2.0,143
44924,235789,3.0,143
44925,1315654,4.0,143
44926,1567202,2.0,143
44927,867275,4.0,143
44928,383702,3.0,143
44929,2375964,4.0,143
44930,1203445,5.0,143
44931,411705,5.0,143
44932,2171656,4.0,143
44933,131752,3.0,143
44934,709755,3.0,143
44935,1277996,5.0,143
44936,2174151,3.0,143
44937,2333763,3.0,143
44938,322878,5.0,143
44939,1813076,4.0,143
44940,732682,4.0,143
44941,778615,1.0,143
44942,586694,4.0,143
44943,2550838,5.0,143
44944,1563429,5.0,143
44945,1155404,4.0,143
44946,1145956,2.0,143
44947,277916,1.0,143
44948,1347991,4.0,143
44949,830370,3.0,143
44950,1613540,4.0,143
44951,1788346,2.0,143
44952,2130859,4.0,143
44953,190474,3.0,143
44954,1462488,3.0,143
44955,1272379,3.0,143
44956,199257,5.0,143
44957,213750,4.0,143
44958,1251664,3.0,143
44959,2111120,5.0,143
44960,1283137,4.0,143
44961,1054564,4.0,143
44962,1993625,3.0,143
44963,831103,4.0,143
44964,39490,4.0,143
44965,1494162,4.0,143
44966,35036,4.0,143
44967,125713,5.0,143
44968,10947,2.0,143
44969,1475543,3.0,143
44970,259497,3.0,143
44971,977533,3.0,143
44972,2329026,3.0,143
44973,125765,2.0,143
44974,63493,5.0,143
44975,519965,3.0,143
44976,273019,5.0,143
44977,169311,3.0,143
44978,1328954,4.0,143
44979,1874239,5.0,143
44980,294330,2.0,143
44981,1103080,3.0,143
44982,1792741,3.0,143
44983,599145,5.0,143
44984,313419,4.0,143
44985,2398509,4.0,143
44986,858814,3.0,143
44987,768749,3.0,143
44988,110288,3.0,143
44989,1132940,3.0,143
44990,1098431,4.0,143
44991,1360042,4.0,143
44992,266172,3.0,143
44993,614465,3.0,143
44994,1759886,4.0,143
44995,2057826,5.0,143
44996,2227804,3.0,143
44997,415672,4.0,143
44998,206954,3.0,143
44999,1323848,4.0,143
45000,1883721,3.0,143
45001,1314869,3.0,143
45002,1144771,4.0,143
45003,832959,1.0,143
45004,1701322,3.0,143
45005,2349412,3.0,143
45006,1659398,4.0,143
45007,1606739,4.0,143
45008,2244589,4.0,143
45009,2275545,4.0,143
45010,2085110,3.0,143
45011,2220239,3.0,143
45012,848872,5.0,143
45013,1255703,4.0,143
45014,2003550,4.0,143
45015,460446,4.0,143
45016,1719610,3.0,143
45017,2032944,2.0,143
45018,1130133,3.0,143
45019,164845,5.0,143
45020,905074,4.0,143
45021,864172,3.0,143
45022,1795018,5.0,143
45023,1813197,4.0,143
45024,1666140,4.0,143
45025,1427330,4.0,143
45026,1118819,5.0,143
45027,574499,4.0,143
45028,766982,4.0,143
45029,1232164,4.0,143
45030,1036991,3.0,143
45031,2550324,4.0,143
45032,1191566,4.0,143
45033,1605580,4.0,143
45034,779635,4.0,143
45035,1057513,5.0,143
45036,701615,4.0,143
45037,1988492,3.0,143
45038,1531344,4.0,143
45039,1346081,5.0,143
45040,2115174,4.0,143
45041,1267586,5.0,143
45042,1751371,3.0,143
45043,2389101,4.0,143
45044,547341,4.0,143
45045,2634707,4.0,143
45046,735078,4.0,143
45047,987078,5.0,143
45048,521153,3.0,143
45049,1880844,4.0,143
45050,2457240,4.0,143
45051,1697790,3.0,143
45052,454519,3.0,143
45053,1240130,3.0,143
45054,2021377,3.0,143
45055,2048858,5.0,143
45056,2160085,5.0,143
45057,1685089,4.0,143
45058,2237185,4.0,143
45059,504211,3.0,143
45060,1366497,4.0,143
45061,1674407,5.0,143
45062,1224296,4.0,143
45063,1166912,3.0,143
45064,1727342,5.0,143
45065,1310748,4.0,143
45066,974823,4.0,143
45067,1713284,4.0,143
45068,1849541,3.0,143
45069,1374884,4.0,143
45070,1412898,4.0,143
45071,920932,5.0,143
45072,516343,3.0,143
45073,825779,5.0,143
45074,2115962,4.0,143
45075,1026162,4.0,143
45076,1606561,4.0,143
45077,227076,4.0,143
45078,1564978,4.0,143
45079,859826,2.0,143
45080,609908,3.0,143
45081,1532433,4.0,143
45082,1696241,5.0,143
45083,477387,4.0,143
45084,2002671,3.0,143
45085,2593882,4.0,143
45086,2464431,3.0,143
45087,2484944,3.0,143
45088,2062350,5.0,143
45089,1606342,4.0,143
45090,1927703,3.0,143
45091,1718527,3.0,143
45092,2315135,5.0,143
45093,593225,3.0,143
45094,2452132,2.0,143
45095,524672,3.0,143
45096,2379200,4.0,143
45097,853491,5.0,143
45098,2320264,3.0,143
45099,2014204,4.0,143
45100,1387521,4.0,143
45101,1605122,3.0,143
45102,1789382,4.0,143
45103,1139570,4.0,143
45104,726823,5.0,143
45105,2339981,4.0,143
45106,1800301,4.0,143
45107,277223,3.0,143
45108,596474,4.0,143
45109,1003143,3.0,143
45110,1953981,3.0,143
45111,2247785,4.0,143
45112,192889,5.0,143
45113,1203991,5.0,143
45114,687769,3.0,143
45115,1549483,5.0,143
45116,382234,4.0,143
45117,440852,4.0,143
45118,2391686,3.0,143
45119,2630337,5.0,143
45120,1819462,2.0,143
45121,1739615,1.0,143
45122,1912002,4.0,143
45123,563186,4.0,143
45124,481523,4.0,143
45125,1734270,3.0,143
45126,2439493,1.0,143
45127,1047830,3.0,143
45128,1739296,4.0,143
45129,1096917,5.0,143
45130,530789,2.0,143
45131,786127,4.0,143
45132,2341581,2.0,143
45133,332923,4.0,143
45134,1964514,5.0,143
45135,1979787,2.0,143
45136,640464,2.0,143
45137,1494275,3.0,143
45138,959020,4.0,143
45139,1142880,3.0,143
45140,2206502,4.0,143
45141,471064,4.0,143
45142,862850,4.0,143
45143,2140883,5.0,143
45144,387262,4.0,143
45145,1892170,4.0,143
45146,1367949,4.0,143
45147,1386457,4.0,143
45148,97578,3.0,143
45149,917008,4.0,143
45150,2583311,4.0,143
45151,1034714,3.0,143
45152,1914525,5.0,143
45153,1952860,5.0,143
45154,420266,5.0,143
45155,1194759,5.0,143
45156,726543,5.0,143
45157,596550,3.0,143
45158,1298147,5.0,143
45159,45207,5.0,143
45160,720436,4.0,143
45161,582315,4.0,143
45162,2008854,3.0,143
45163,1684232,4.0,143
45164,1682851,4.0,143
45165,1147370,4.0,143
45166,1125733,5.0,143
45167,1832023,4.0,143
45168,609742,3.0,143
45169,2002196,5.0,143
45170,1970653,4.0,143
45171,1132514,5.0,143
45172,1306528,3.0,143
45173,1755612,3.0,143
45174,356035,5.0,143
45175,147386,4.0,143
45176,109112,5.0,143
45177,270523,3.0,143
45178,1262523,4.0,143
45179,2305067,5.0,143
45180,1527713,3.0,143
45181,2273034,4.0,143
45182,2397204,4.0,143
45183,472452,4.0,143
45184,1087944,4.0,143
45185,1317871,5.0,143
45186,2593441,2.0,143
45187,1615548,3.0,143
45188,1850353,5.0,143
45189,1437139,4.0,143
45190,2269039,5.0,143
45191,1691090,4.0,143
45192,1517061,4.0,143
45193,1540655,5.0,143
45194,969879,3.0,143
45195,1630419,4.0,143
45196,1105158,4.0,143
45197,2412596,5.0,143
45198,1253619,5.0,143
45199,1279798,3.0,143
45200,2336531,5.0,143
45201,1824389,4.0,143
45202,246980,4.0,143
45203,2415589,4.0,143
45204,1416455,4.0,143
45205,1801528,3.0,143
45206,1934347,4.0,143
45207,1545709,4.0,143
45208,1410683,3.0,143
45209,1007577,5.0,143
45210,868723,4.0,143
45211,189887,3.0,143
45212,1806991,5.0,143
45213,2609677,3.0,143
45214,124699,5.0,143
45215,1116080,2.0,143
45216,1885459,5.0,143
45217,241634,4.0,143
45218,2256454,3.0,143
45219,2627394,4.0,143
45220,1090765,4.0,143
45221,1207170,5.0,143
45222,361375,4.0,143
45223,581893,5.0,143
45224,238740,4.0,143
45225,1901876,4.0,143
45226,888617,5.0,143
45227,2549238,4.0,143
45228,1965252,3.0,143
45229,948572,3.0,143
45230,2361804,4.0,143
45231,2546942,3.0,143
45232,124342,3.0,143
45233,832780,5.0,143
45234,2290263,5.0,143
45235,922459,5.0,143
45236,385102,3.0,143
45237,754953,4.0,143
45238,735636,4.0,143
45239,42064,4.0,143
45240,808604,5.0,143
45241,2455340,2.0,143
45242,1847522,5.0,143
45243,1430108,4.0,143
45244,260616,4.0,143
45245,2482738,5.0,143
45246,1319012,5.0,143
45247,1799734,4.0,143
45248,1570077,5.0,143
45249,43177,2.0,143
45250,1174162,3.0,143
45251,57186,3.0,143
45252,1643961,3.0,143
45253,2557710,4.0,143
45254,2023883,5.0,143
45255,1476383,4.0,143
45256,518309,3.0,143
45257,1945838,4.0,143
45258,1295473,4.0,143
45259,219174,4.0,143
45260,1193468,4.0,143
45261,1200256,4.0,143
45262,817339,3.0,143
45263,215948,4.0,143
45264,1939431,5.0,143
45265,498214,4.0,143
45266,578311,3.0,143
45267,1514886,4.0,143
45268,2286536,3.0,143
45269,657195,5.0,143
45270,2345098,2.0,143
45271,1529376,3.0,143
45272,1918704,5.0,143
45273,1510091,3.0,143
45274,318457,4.0,143
45275,780334,5.0,143
45276,2474624,1.0,143
45277,2636654,4.0,143
45278,1516909,3.0,143
45279,415641,4.0,143
45280,1074677,4.0,143
45281,2547219,4.0,143
45282,1923216,4.0,143
45283,1813272,4.0,143
45284,1724821,4.0,143
45285,1913414,5.0,143
45286,2576843,5.0,143
45287,1520052,2.0,143
45288,1051993,4.0,143
45289,760837,4.0,143
45290,656977,3.0,143
45291,1534723,3.0,143
45292,2389367,4.0,143
45293,1792064,4.0,143
45294,2509644,4.0,143
45295,1728094,5.0,143
45296,50123,2.0,143
45297,250509,5.0,143
45298,2496479,5.0,143
45299,2128440,5.0,143
45300,305111,3.0,143
45301,123384,4.0,143
45302,1658172,5.0,143
45303,182445,5.0,143
45304,838868,3.0,143
45305,1719990,1.0,143
45306,2091461,5.0,143
45307,1540380,4.0,143
45308,537912,3.0,143
45309,2550101,2.0,143
45310,633722,3.0,143
45311,263291,2.0,143
45312,684876,3.0,143
45313,2169359,3.0,143
45314,2636378,4.0,143
45315,2578541,4.0,143
45316,1367101,4.0,143
45317,2155681,4.0,143
45318,1928290,3.0,143
45319,165247,4.0,143
45320,2624124,3.0,143
45321,74320,4.0,143
45322,1777474,5.0,143
45323,1300687,3.0,143
45324,99400,5.0,143
45325,2599262,5.0,143
45326,764785,5.0,143
45327,328212,3.0,143
45328,1731658,4.0,143
45329,1208622,5.0,143
45330,1670302,4.0,143
45331,326804,5.0,143
45332,2383871,4.0,143
45333,2171089,4.0,143
45334,2441692,4.0,143
45335,154669,3.0,143
45336,1104997,4.0,143
45337,1473980,4.0,143
45338,1409687,4.0,143
45339,2488357,5.0,143
45340,1394988,3.0,143
45341,302344,3.0,143
45342,686204,3.0,143
45343,197025,4.0,143
45344,1129687,5.0,143
45345,345704,2.0,143
45346,2523426,3.0,143
45347,1085207,5.0,143
45348,1560283,3.0,143
45349,1165121,5.0,143
45350,481049,4.0,143
45351,565510,1.0,143
45352,121324,4.0,143
45353,2025153,3.0,143
45354,87360,5.0,143
45355,2552315,3.0,143
45356,753231,3.0,143
45357,1144139,4.0,143
45358,1771252,2.0,143
45359,1119094,4.0,143
45360,2317703,2.0,143
45361,2289956,2.0,143
45362,2588510,4.0,143
45363,465885,3.0,143
45364,2264426,1.0,143
45365,1887657,3.0,143
45366,2512828,4.0,143
45367,311027,2.0,143
45368,1247506,3.0,143
45369,1524964,2.0,143
45370,1295471,5.0,143
45371,651625,3.0,143
45372,633570,2.0,143
45373,479898,4.0,143
45374,361630,2.0,143
45375,200805,3.0,143
45376,859380,3.0,143
45377,936928,4.0,143
45378,1362091,4.0,143
45379,606105,3.0,143
45380,2482831,5.0,143
45381,2333850,4.0,143
45382,514829,2.0,143
45383,2455107,3.0,143
45384,1730537,5.0,143
45385,324115,5.0,143
45386,247932,1.0,143
45387,302425,5.0,143
45388,1905498,4.0,143
45389,1442105,4.0,143
45390,1313714,3.0,143
45391,42487,4.0,143
45392,325844,5.0,143
45393,2429310,3.0,143
45394,1999275,5.0,143
45395,1329779,4.0,143
45396,709542,4.0,143
45397,1256816,4.0,143
45398,2364377,4.0,143
45399,1710306,3.0,143
45400,1880925,5.0,143
45401,2525160,3.0,143
45402,2091736,3.0,143
45403,1751084,5.0,143
45404,2406958,4.0,143
45405,1776654,3.0,143
45406,2035595,2.0,143
45407,641719,2.0,143
45408,1110156,3.0,143
45409,1028463,5.0,143
45410,2411531,2.0,143
45411,2040676,4.0,143
45412,1515113,4.0,143
45413,310187,4.0,143
45414,4905,3.0,143
45415,461075,4.0,143
45416,2629599,4.0,143
45417,2039521,4.0,143
45418,935732,4.0,143
45419,1797483,3.0,143
45420,659029,4.0,143
45421,2358855,4.0,143
45422,2542967,3.0,143
45423,1412189,3.0,143
45424,1791124,5.0,143
45425,515441,5.0,143
45426,1765734,4.0,143
45427,75384,3.0,143
45428,2310889,4.0,143
45429,483851,3.0,143
45430,868881,5.0,143
45431,579352,3.0,143
45432,921783,1.0,143
45433,869426,3.0,143
45434,436436,4.0,143
45435,844526,5.0,143
45436,806891,4.0,143
45437,1268699,4.0,143
45438,1116129,3.0,143
45439,2204694,5.0,143
45440,1020195,4.0,143
45441,706832,3.0,143
45442,228614,3.0,143
45443,2474887,5.0,143
45444,167227,4.0,143
45445,256465,4.0,143
45446,1114362,4.0,143
45447,240869,3.0,143
45448,804027,4.0,143
45449,1013856,4.0,143
45450,2539735,5.0,143
45451,552107,2.0,143
45452,508584,3.0,143
45453,781610,2.0,143
45454,431487,5.0,143
45455,664230,3.0,143
45456,1194698,4.0,143
45457,1449358,3.0,143
45458,2070798,5.0,143
45459,1717675,3.0,143
45460,553202,3.0,143
45461,743633,4.0,143
45462,2468305,5.0,143
45463,2218826,4.0,143
45464,351213,3.0,143
45465,1755138,3.0,143
45466,926900,3.0,143
45467,1045053,4.0,143
45468,1695600,3.0,143
45469,1231842,4.0,143
45470,1744594,4.0,143
45471,1774452,4.0,143
45472,1084626,4.0,143
45473,1201695,5.0,143
45474,2195071,3.0,143
45475,2621150,3.0,143
45476,111033,3.0,143
45477,407037,2.0,143
45478,1227730,3.0,143
45479,1255543,4.0,143
45480,1551591,4.0,143
45481,2292140,4.0,143
45482,556458,4.0,143
45483,1558352,4.0,143
45484,1546115,5.0,143
45485,542907,3.0,143
45486,2079036,5.0,143
45487,952156,4.0,143
45488,1851082,4.0,143
45489,2338019,3.0,143
45490,2012563,5.0,143
45491,2618515,3.0,143
45492,2037890,3.0,143
45493,610915,3.0,143
45494,1270238,4.0,143
45495,1092521,3.0,143
45496,1172958,4.0,143
45497,1111556,3.0,143
45498,962019,3.0,143
45499,341814,4.0,143
45500,70483,4.0,143
45501,1951741,4.0,143
45502,1846965,3.0,143
45503,1903324,4.0,143
45504,1777406,4.0,143
45505,1241060,4.0,143
45506,1087416,3.0,143
45507,1243196,4.0,143
45508,874505,4.0,143
45509,1939029,3.0,143
45510,2124555,5.0,143
45511,2365581,3.0,143
45512,1250515,5.0,143
45513,634388,4.0,143
45514,901167,3.0,143
45515,1648423,2.0,143
45516,447836,3.0,143
45517,291503,5.0,143
45518,1150035,3.0,143
45519,5530,4.0,143
45520,1357786,3.0,143
45521,2248080,3.0,143
45522,2134425,2.0,143
45523,2332765,5.0,143
45524,875723,3.0,143
45525,1881328,3.0,143
45526,98586,3.0,143
45527,1501943,4.0,143
45528,2181504,5.0,143
45529,2633545,4.0,143
45530,818752,3.0,143
45531,1358685,3.0,143
45532,2450433,3.0,143
45533,1128164,4.0,143
45534,56225,2.0,143
45535,1119705,4.0,143
45536,178645,1.0,143
45537,39242,3.0,143
45538,1287939,3.0,143
45539,1125150,5.0,143
45540,1739691,5.0,143
45541,1683198,4.0,143
45542,1597736,3.0,143
45543,1517590,3.0,143
45544,1785367,4.0,143
45545,155620,4.0,143
45546,2304924,3.0,143
45547,1905883,3.0,143
45548,2600868,3.0,143
45549,716096,5.0,143
45550,2217779,2.0,143
45551,332698,3.0,143
45552,1242406,5.0,143
45553,1433573,3.0,143
45554,165060,3.0,143
45555,638020,2.0,143
45556,612111,5.0,143
45557,879760,4.0,143
45558,1986034,3.0,143
45559,2001296,3.0,143
45560,2213131,5.0,143
45561,2645476,4.0,143
45562,410446,4.0,143
45563,2415196,3.0,143
45564,1196131,3.0,143
45565,965104,3.0,143
45566,1551980,4.0,143
45567,769702,3.0,143
45568,339547,4.0,143
45569,1380915,5.0,143
45570,1592339,3.0,143
45571,1999176,4.0,143
45572,1014412,3.0,143
45573,2198070,4.0,143
45574,2187693,5.0,143
45575,384188,5.0,143
45576,1212887,5.0,143
45577,1827859,3.0,143
45578,2291750,3.0,143
45579,1277678,4.0,143
45580,1793530,3.0,143
45581,2452906,3.0,143
45582,1817718,4.0,143
45583,606249,3.0,143
45584,1586613,4.0,143
45585,1688256,5.0,143
45586,1401233,3.0,143
45587,1571988,2.0,143
45588,2626675,3.0,143
45589,2181739,4.0,143
45590,585968,3.0,143
45591,1922072,2.0,143
45592,73989,3.0,143
45593,2483371,5.0,143
45594,823802,5.0,143
45595,1505821,4.0,143
45596,1114349,2.0,143
45597,596995,4.0,143
45598,1419103,4.0,143
45599,1599231,4.0,143
45600,388514,4.0,143
45601,1158822,3.0,143
45602,2457095,4.0,143
45603,524142,4.0,143
45604,570428,5.0,143
45605,88283,4.0,143
45606,277837,2.0,143
45607,221936,4.0,143
45608,321089,4.0,143
45609,1483251,4.0,143
45610,719755,4.0,143
45611,2026477,3.0,143
45612,2627800,4.0,143
45613,398488,3.0,143
45614,1120721,3.0,143
45615,527953,4.0,143
45616,596255,1.0,143
45617,378348,3.0,143
45618,1250231,4.0,143
45619,920724,4.0,143
45620,394895,4.0,143
45621,1200461,5.0,143
45622,2413875,5.0,143
45623,2374631,3.0,143
45624,1068610,5.0,143
45625,804602,4.0,143
45626,1909216,4.0,143
45627,1460897,3.0,143
45628,1285593,4.0,143
45629,1757328,3.0,143
45630,66885,5.0,143
45631,2151359,4.0,143
45632,2160527,4.0,143
45633,2219287,5.0,143
45634,2438440,4.0,143
45635,541376,5.0,143
45636,2541385,4.0,143
45637,471177,3.0,143
45638,615066,4.0,143
45639,2633797,4.0,143
45640,2356870,4.0,143
45641,595778,1.0,143
45642,1865846,4.0,143
45643,1523671,4.0,143
45644,1698900,4.0,143
45645,271453,4.0,143
45646,881355,5.0,143
45647,1693002,4.0,143
45648,1492086,4.0,143
45649,1489224,4.0,143
45650,62361,3.0,143
45651,2494707,4.0,143
45652,942007,2.0,143
45653,1228066,3.0,143
45654,2592095,3.0,143
45655,1105029,5.0,143
45656,1125803,4.0,143
45657,1406633,4.0,143
45658,1611056,3.0,143
45659,1794722,4.0,143
45660,2394211,4.0,143
45661,101564,3.0,143
45662,1163442,4.0,143
45663,1431636,3.0,143
45664,2233998,3.0,143
45665,2568908,2.0,143
45666,590607,4.0,143
45667,2398923,3.0,143
45668,364618,4.0,143
45669,1423063,4.0,143
45670,835265,4.0,143
45671,1868998,5.0,143
45672,2065164,5.0,143
45673,1750386,2.0,143
45674,2136927,3.0,143
45675,80176,2.0,143
45676,728123,5.0,143
45677,1961753,3.0,143
45678,1392168,5.0,143
45679,699988,4.0,143
45680,1239121,3.0,143
45681,1532399,4.0,143
45682,1764923,3.0,143
45683,2299951,4.0,143
45684,2623852,4.0,143
45685,2205594,2.0,143
45686,364749,3.0,143
45687,1050232,3.0,143
45688,2594995,3.0,143
45689,931316,3.0,143
45690,2550506,3.0,143
45691,2291589,5.0,143
45692,1376923,4.0,143
45693,2531844,4.0,143
45694,537601,3.0,143
45695,1890809,4.0,143
45696,107776,3.0,143
45697,1520710,5.0,143
45698,1036350,4.0,143
45699,69801,5.0,143
45700,1160224,4.0,143
45701,735560,5.0,143
45702,2589029,4.0,143
45703,682970,2.0,143
45704,992512,3.0,143
45705,783585,2.0,143
45706,652972,4.0,143
45707,278882,3.0,143
45708,2625306,4.0,143
45709,637475,3.0,143
45710,2299152,5.0,143
45711,1449810,3.0,143
45712,1614939,3.0,143
45713,1844442,4.0,143
45714,1701632,3.0,143
45715,1071266,4.0,143
45716,2329565,4.0,143
45717,1287017,3.0,143
45718,1215094,2.0,143
45719,2251669,3.0,143
45720,440463,3.0,143
45721,828654,4.0,143
45722,2633486,4.0,143
45723,1257450,4.0,143
45724,2209153,4.0,143
45725,936396,4.0,143
45726,1771365,4.0,143
45727,973443,4.0,143
45728,1973503,2.0,143
45729,2283366,4.0,143
45730,236160,2.0,143
45731,2195606,3.0,143
45732,1571565,4.0,143
45733,701962,4.0,143
45734,682560,5.0,143
45735,812796,4.0,143
45736,2417151,5.0,143
45737,1671330,3.0,143
45738,550365,4.0,143
45739,2051538,4.0,143
45740,2495474,5.0,143
45741,434101,5.0,143
45742,2112141,3.0,143
45743,1626727,4.0,143
45744,1287892,3.0,143
45745,450111,1.0,143
45746,2331318,3.0,143
45747,1732840,3.0,143
45748,2568738,4.0,143
45749,1624047,4.0,143
45750,306564,5.0,143
45751,270174,4.0,143
45752,2076358,4.0,143
45753,456367,4.0,143
45754,1478444,2.0,143
45755,1737149,5.0,143
45756,2137371,2.0,143
45757,2494753,4.0,143
45758,2481491,4.0,143
45759,203738,4.0,143
45760,2096942,4.0,143
45761,890669,4.0,143
45762,1013603,5.0,143
45763,952582,3.0,143
45764,2338157,3.0,143
45765,1132912,4.0,143
45766,775171,3.0,143
45767,1106241,2.0,143
45768,151821,3.0,143
45769,2440605,3.0,143
45770,1184537,4.0,143
45771,1161915,5.0,143
45772,299857,3.0,143
